Customer Id,First Name,Last Name,Gender,Birth Date,Email,Phone,Country,City,State,Postal Code,Registration Date,Customer Segment,Loyalty,Active,Language,Marketing
C00003384,Olivia,Taylor,Non-Binary,2008-11-17,olivia.taylor3384@globalretail.com,10465888244,United Kingdom,London,England,14183,2022-01-27,Consumer,Gold,True,en,True
C00013125,Charlotte,Williams,Non-Binary,2013-08-30,,95572276292,Germany,Berlin,Berlin,16912,2025-09-13,Corporate,Bronze,True,de,True
C00007571,James,Martin,Non-Binary,1984-12-22,james.martin7571@globalretail.com,55679027532,Italy,Milan,Lombardy,70999,2021-01-20,Consumer,Bronze,True,it,True
C00010863,James,Taylor,Non-Binary,1987-03-15,james.taylor10863@globalretail.com,89400886993,Netherlands,Amsterdam,North Holland,44155,2026-02-03,Consumer,Bronze,True,nl,True
C00026041,Noah,Moore,Male,2010-10-21,noah.moore26041@globalretail.com,37730032261,Canada,Toronto,Ontario,83501,2025-05-15,Consumer,Bronze,True,en,False
C00015228,Michael,Brown,Female,2004-12-20,michael.brown15228@globalretail.com,97154854760,United States,New York,NY,86223,2022-11-11,Consumer,Silver,True,en,False
C00006120,Michael,Davis,Non-Binary,1991-08-13,michael.davis6120@globalretail.com,48865034197,United Kingdom,London,England,70762,2021-12-03,Consumer,Silver,True,en,True
C00018925,Liam,Martin,Non-Binary,2001-04-30,liam.martin18925@globalretail.com,18542025126,France,Paris,Île-de-France,55983,2024-03-09,Small Business,Gold,True,fr,False
C00008892,Isabella,Williams,Non-Binary,01/01/1985,,38318532864,United States,New York,NY,11776,2022-04-30,Small Business,Silver,True,en,False
C00010477,Lucas,Taylor,Male,2001-09-10,lucas.taylor10477@globalretail.com,20230197204,United States,New York,NY,12501,2021-09-23,Small Business,Gold,False,en,False
C00002230,Noah,Wilson,Non-Binary,1995-08-27,noah.wilson2230@globalretail.com,84629349379,France,Paris,Île-de-France,28064,2022-09-24,Consumer,Silver,True,fr,False
C00001816,John,Williams,Male,1974-05-20,john.williams1816@globalretail.com,9389413030,Spain,Madrid,Madrid,98449,2022-08-24,Consumer,Silver,True,es,True
C00018337,Isabella,Jones,Non-Binary,2014-05-29,isabella.jones18337@globalretail.com,72504500081,Germany,Berlin,Berlin,26172,2024-06-21,Consumer,Bronze,True,de,True
C00002282,Isabella,Williams,Non-Binary,1988-07-02,,63165728369,France,Paris,Île-de-France,45314,2021-08-12,Consumer,Bronze,True,fr,True
C00024557,Isabella,Williams,Male,1974-06-11,isabella.williams24557@globalretail.com,38398910737,USA,New York,NY,95549,2025-11-30,Consumer,Platinum,True,en,False
C00019880,Olivia,Taylor,Non-Binary,2006-08-12,olivia.taylor19880@globalretail.com,97568974249,Australia,Sydney,NSW,88962,2025-10-13,Consumer,Bronze,True,en,True
C00027003,Olivia,Smith,Male,1975-07-22,,UNKNOWN,Canada,Toronto,Ontario,51204,2022-12-04,Consumer,Silver,True,en,True
C00000844,Emma,Jones,Female,1998-09-05,emma.jones844@globalretail.com,46611566342,United States,New York,NY,14256,2024-03-31,Consumer,Bronze,True,en,False
C00015678,Charlotte,Moore,Male,1995-10-17,charlotte.moore15678@globalretail.com,72193256949,Canada,Toronto,Ontario,71458,2023-04-16,Consumer,Silver,True,en,False
C00015393,John,Smith,Female,1996-05-05,john.smith15393@globalretail.com,51151212902,France,Paris,Île-de-France,53688,2024-12-13,Consumer,Silver,True,fr,True
C00009166,John,Wilson,Male,2008-01-31,john.wilson9166@globalretail.com,95760185847,United States,New York,NY,71504,2024-10-25,Consumer,Gold,True,en,True
C00012768,Liam,Moore,Non-Binary,1992-11-02,liam.moore12768@globalretail.com,5447473564,Spain,Madrid,Madrid,14522,2021-08-07,Consumer,Bronze,True,es,True
C00015844,Michael,Brown,Female,2011-09-25,michael.brown15844@globalretail.com,13949343372,Netherlands,Amsterdam,North Holland,79989,2024-03-20,Small Business,Bronze,True,nl,False
C00011143,Olivia,Brown,Male,1984-09-19,olivia.brown11143@globalretail.com,3962364398,Italy,Milan,Lombardy,14849,2024-09-26,Corporate,Silver,True,it,True
C00022275,Amelia,Garcia,Non-Binary,2011-01-28,amelia.garcia22275@globalretail.com,43224446834,Canada,Toronto,Ontario,76713,2021-10-05,Corporate,Silver,True,en,True
C00003257,Noah,Williams,Male,1992-05-28,noah.williams3257@globalretail.com,UNKNOWN,Spain,Madrid,Madrid,24742,2021-03-30,Consumer,Bronze,True,es,False
C00003906,Lucas,Moore,Non-Binary,2012-02-25,,24630885362,United States,New York,NY,99711,2024-10-21,Consumer,Silver,True,en,True
C00010388,Liam,Miller,Male,1990-01-29,,62773487815,United Kingdom,London,England,38746,2024-01-17,Consumer,Gold,True,en,False
C00013572,John,Garcia,Male,2000-03-22,john.garcia13572@globalretail.com,49487103386,United States,New York,NY,35861,2022-03-08,Consumer,Bronze,True,en,True
C00018637,Michael,Jones,Female,01/01/1985,,55260818541,Germany,Berlin,Berlin,27985,2021-04-03,Consumer,Silver,True,de,True
C00020127,Olivia,Wilson,Male,2012-05-14,olivia.wilson20127@globalretail.com,65618934025,United States,New York,NY,40800,2020-10-15,Consumer,Gold,True,en,True
C00028186,Noah,Taylor,Male,1974-03-27,noah.taylor28186@globalretail.com,39824030684,France,Paris,Île-de-France,37478,2024-10-01,Consumer,Bronze,True,fr,True
C00012043,Michael,Johnson,Female,1997-07-13,michael.johnson12043@globalretail.com,72171288036,United States,New York,NY,76423,2026-02-14,Consumer,Silver,True,en,True
C00018011,John,Martin,Non-Binary,1980-04-17,,20601302926,France,Paris,Île-de-France,68227,2024-01-16,Consumer,Bronze,False,fr,True
C00007318,Olivia,Garcia,Male,2007-07-18,olivia.garcia7318@globalretail.com,54198913940,Germany,Berlin,Berlin,78947,2025-02-05,Consumer,Silver,True,de,True
C00012322,James,Williams,Non-Binary,1984-07-29,james.williams12322@globalretail.com,61908283958,United Kingdom,London,England,94326,2022-11-02,Consumer,Gold,False,en,False
C00005385,John,Miller,Non-Binary,1987-09-26,john.miller5385@globalretail.com,97878424324,Spain,Madrid,Madrid,83565,2022-10-05,Consumer,Silver,False,es,False
C00010456,Isabella,Williams,Female,1994-02-01,,20405631003,United States,New York,NY,78989,2025-08-12,Corporate,Gold,True,en,True
C00022915,Sophia,Taylor,Male,2000-02-19,sophia.taylor22915@globalretail.com,94639241897,Netherlands,Amsterdam,North Holland,69628,2024-08-16,Small Business,Bronze,True,nl,True
C00020304,Noah,Garcia,Female,1986-09-03,noah.garcia20304@globalretail.com,15244252986,France,Paris,Île-de-France,86166,2020-04-09,Corporate,Bronze,True,fr,True
C00002716,Sophia,Johnson,Female,1999-12-01,sophia.johnson2716@globalretail.com,68669504477,Netherlands,Amsterdam,North Holland,61501,2026-04-17,Consumer,Bronze,True,nl,True
C00006726,Noah,Davis,Non-Binary,01/01/1985,noah.davis6726@globalretail.com,13403693945,Italy,Milan,Lombardy,94687,2021-08-05,Small Business,Bronze,True,it,False
C00000345,James,Jones,Non-Binary,1985/01/01,james.jones345@globalretail.com,34161992120,United States,New York,NY,87409,2022-04-02,Consumer,Bronze,True,en,True
C00015307,Michael,Williams,Male,1981-02-08,michael.williams15307@globalretail.com,7875178935,Germany,Berlin,Berlin,53067,2022-12-18,Consumer,Silver,True,de,False
C00014122,James,Wilson,Male,1978-05-11,james.wilson14122@globalretail.com,37413741577,United Kingdom,London,England,25623,2024-03-05,Consumer,Bronze,True,en,False
C00000964,Amelia,Jones,Male,1991-04-08,amelia.jones964@globalretail.com,92884594499,Italy,Milan,Lombardy,36164,2020-02-17,Consumer,Silver,True,it,True
C00002013,Isabella,Moore,Female,2014-12-17,isabella.moore2013@globalretail.com,UNKNOWN,Germany,Berlin,Berlin,82475,2020-08-03,Consumer,Bronze,True,de,False
C00003243,Lucas,Jones,Male,1994-05-14,lucas.jones3243@globalretail.com,19632851121,France,Paris,Île-de-France,67138,2020-05-22,Consumer,Gold,True,fr,False
C00004895,Liam,Brown,Female,1980-06-05,liam.brown4895@globalretail.com,98494746788,Netherlands,Amsterdam,North Holland,29578,2021-10-02,Consumer,Silver,True,nl,True
C00025998,Noah,Smith,Female,1984-02-29,noah.smith25998@globalretail.com,30584787333,Italy,Milan,Lombardy,92490,2023-11-17,Consumer,Bronze,True,it,False
C00025792,Isabella,Williams,Female,1982-04-16,isabella.williams25792@globalretail.com,83836724418,Canada,Toronto,Ontario,48204,2021-09-21,Consumer,Bronze,True,en,True
C00015725,Noah,Brown,Male,1994-03-30,noah.brown15725@globalretail.com,54412921324,France,Paris,Île-de-France,34441,2020-08-10,Consumer,Bronze,True,fr,False
C00011752,John,Johnson,Non-Binary,1977-07-27,john.johnson11752@globalretail.com,30753515582,United Kingdom,London,England,57384,2021-06-16,Consumer,Bronze,True,en,True
C00022810,Olivia,Jones,Male,2002-12-15,olivia.jones22810@globalretail.com,67625275557,United States,New York,NY,32297,2021-01-01,Consumer,Bronze,False,en,True
C00023717,Amelia,Garcia,Male,2009-06-15,amelia.garcia23717@globalretail.com,92473257284,United States,New York,NY,66082,2023-08-07,Consumer,Gold,True,en,True
C00003426,Liam,Garcia,Female,1997-05-15,liam.garcia3426@globalretail.com,5855223333,United States,New York,NY,50094,2025-12-20,Consumer,Silver,True,en,True
C00027152,Lucas,Davis,Non-Binary,2010-10-01,lucas.davis27152@globalretail.com,27100318706,France,Paris,Île-de-France,46340,2026-04-05,Consumer,Bronze,True,fr,True
C00004590,Lucas,Brown,Male,1999-11-05,lucas.brown4590@globalretail.com,19711255816,Germany,Berlin,Berlin,58950,2025-07-16,Consumer,Bronze,True,de,True
C00026784,Noah,Jones,Female,01/01/1985,noah.jones26784@globalretail.com,UNKNOWN,Germany,Berlin,Berlin,68361,2021-08-15,Consumer,Bronze,True,de,True
C00008448,Isabella,Johnson,Male,1990-04-09,isabella.johnson8448@globalretail.com,74249939914,Canada,Toronto,Ontario,16446,2024-12-17,Consumer,Bronze,True,en,True
C00015638,Sophia,Smith,Female,2010-08-14,sophia.smith15638@globalretail.com,58526538486,United States,New York,NY,45884,2020-11-21,Consumer,Bronze,True,en,False
C00023741,Liam,Taylor,Non-Binary,1986-08-16,liam.taylor23741@globalretail.com,41280483625,Spain,Madrid,Madrid,32101,2020-12-31,Small Business,Bronze,True,es,False
C00009403,Lucas,Brown,Non-Binary,01/01/1985,lucas.brown9403@globalretail.com,37421929578,United States,New York,NY,23758,2022-08-15,Consumer,Bronze,True,en,False
C00021911,Noah,Jones,Female,1976-02-24,,17115184210,United States,New York,NY,96518,2024-08-01,Corporate,Bronze,False,en,False
C00005506,James,Wilson,Female,2007-05-07,james.wilson5506@globalretail.com,49684080969,Italy,Milan,Lombardy,39413,2026-03-09,Consumer,Bronze,True,it,False
C00020400,Amelia,Jones,Female,2010-10-27,amelia.jones20400@globalretail.com,25877616660,Germany,Berlin,Berlin,26047,2021-04-08,Consumer,Bronze,True,de,True
C00008024,Olivia,Jones,Female,2011-02-01,,54303601234,United States,New York,NY,13377,2020-03-28,Consumer,Silver,True,en,True
C00002572,James,Moore,Non-Binary,2009-12-15,james.moore2572@globalretail.com,42114962022,France,Paris,Île-de-France,47976,2023-02-26,Consumer,Silver,True,fr,True
C00002223,Olivia,Smith,Female,2006-11-26,olivia.smith2223@globalretail.com,73828832033,Australia,Sydney,NSW,41371,2023-12-23,Consumer,Silver,True,en,False
C00023131,Amelia,Williams,Non-Binary,1997-04-06,amelia.williams23131@globalretail.com,42252991064,United Kingdom,London,England,28490,2023-05-06,Consumer,Bronze,True,en,True
C00010425,Olivia,Jones,Male,2011-10-17,olivia.jones10425@globalretail.com,19722279102,United States,New York,NY,14625,2023-02-15,Consumer,Bronze,True,en,False
C00003859,Emma,Moore,Female,2011-05-02,emma.moore3859@globalretail.com,42581866390,Germany,Berlin,Berlin,35005,2025-10-10,Consumer,Silver,True,de,True
C00004242,Olivia,Martin,Non-Binary,1978-08-09,olivia.martin4242@globalretail.com,99160648580,United States,New York,NY,82611,2021-02-25,Consumer,Bronze,False,en,True
C00011864,John,Moore,Female,1996-06-25,john.moore11864@globalretail.com,55613674959,Canada,Toronto,Ontario,32012,2020-02-19,Small Business,Platinum,False,en,True
C00003475,Emma,Martin,Non-Binary,1980-02-27,emma.martin3475@globalretail.com,90363485388,Canada,Toronto,Ontario,42121,2022-05-16,Consumer,Bronze,True,en,True
C00002130,John,Wilson,Female,1981-01-28,john.wilson2130@globalretail.com,31609477467,United States,New York,NY,38571,2022-09-05,Small Business,Bronze,True,en,True
C00014919,Amelia,Miller,Male,1986-08-16,amelia.miller14919@globalretail.com,62624536566,United States,New York,NY,16778,2022-08-28,Consumer,Gold,True,en,True
C00028358,Amelia,Smith,Female,1994-04-24,amelia.smith28358@globalretail.com,49305528845,United Kingdom,London,England,58631,2022-11-12,Consumer,Platinum,True,en,False
C00029587,Charlotte,Williams,Male,01/01/1985,charlotte.williams29587@globalretail.com,24903911492,USA,Milan,Lombardy,36334,2021-04-23,Consumer,Gold,True,it,True
C00018478,Liam,Brown,Male,1996-07-15,liam.brown18478@globalretail.com,5193004293,United Kingdom,London,England,53603,2020-02-09,Consumer,Bronze,True,en,True
C00007406,Liam,Jones,Male,01/01/1985,liam.jones7406@globalretail.com,78814502526,Spain,Madrid,Madrid,63649,2025-06-25,Consumer,Silver,True,es,False
C00024492,Emma,Moore,Female,1983-07-31,emma.moore24492@globalretail.com,82419091350,United Kingdom,London,England,53349,2021-09-18,Consumer,Bronze,True,en,False
C00027750,James,Garcia,Non-Binary,1989-10-14,james.garcia27750@globalretail.com,63932833758,United States,New York,NY,20274,2020-09-25,Consumer,Bronze,False,en,True
C00018624,Charlotte,Garcia,Non-Binary,1996-02-24,charlotte.garcia18624@globalretail.com,20452957391,United States,New York,NY,33077,2021-03-26,Consumer,Silver,True,en,False
C00004673,Noah,Garcia,Female,2014-11-14,noah.garcia4673@globalretail.com,62270287937,Canada,Toronto,Ontario,49869,2021-11-01,Consumer,Bronze,True,en,False
C00028968,Liam,Moore,Non-Binary,2007-12-22,liam.moore28968@globalretail.com,94792421117,Netherlands,Amsterdam,North Holland,95055,2023-11-30,Consumer,Bronze,False,nl,True
C00000665,Charlotte,Garcia,Male,1992-09-20,charlotte.garcia665@globalretail.com,18937271983,United Kingdom,London,England,16563,2020-12-18,Consumer,Silver,True,en,True
C00012224,Noah,Jones,Female,1989-08-22,noah.jones12224@globalretail.com,84769315882,United Kingdom,London,England,86146,2021-04-08,Consumer,Bronze,True,en,True
C00003980,Emma,Wilson,Female,1979-12-16,emma.wilson3980@globalretail.com,72830586496,Netherlands,Amsterdam,North Holland,21037,2024-08-07,Consumer,Bronze,True,nl,False
C00014740,Charlotte,Smith,Female,2011-08-10,charlotte.smith14740@globalretail.com,16627225602,Canada,Toronto,Ontario,48772,2025-04-08,Consumer,Bronze,True,en,True
C00030000,Lucas,Brown,Non-Binary,2013-03-28,lucas.brown30000@globalretail.com,53935967369,United Kingdom,London,England,79082,2020-03-28,Small Business,Gold,True,en,True
C00011766,Sophia,Miller,Female,1986-02-18,sophia.miller11766@globalretail.com,37322764760,France,Paris,Île-de-France,93380,2024-12-27,Consumer,Bronze,True,fr,True
C00016484,Emma,Davis,Male,1985/01/01,emma.davis16484@globalretail.com,92813345752,United States,New York,NY,93853,2021-08-13,Consumer,Bronze,True,en,False
C00014768,Charlotte,Brown,Female,1975-04-11,charlotte.brown14768@globalretail.com,90802450383,United States,New York,NY,24983,2022-08-08,Consumer,Bronze,True,en,True
C00007564,Olivia,Williams,Female,2010-10-30,olivia.williams7564@globalretail.com,68278050544,United States,New York,NY,66015,2026-03-04,Consumer,Silver,True,en,True
C00010513,Lucas,Williams,Non-Binary,2004-07-16,lucas.williams10513@globalretail.com,55379826779,United States,New York,NY,95581,2020-10-08,Consumer,Silver,True,en,True
C00016938,Amelia,Garcia,Female,1983-05-04,amelia.garcia16938@globalretail.com,95653498071,United States,New York,NY,99669,2020-03-14,Small Business,Bronze,True,en,True
C00025983,Emma,Jones,Male,1988-10-02,emma.jones25983@globalretail.com,7826790202,Germany,Berlin,Berlin,39886,2022-08-27,Consumer,Silver,True,de,True
C00002981,Lucas,Brown,Male,2003-07-17,lucas.brown2981@globalretail.com,81556508981,United States,New York,NY,52866,2025-01-21,Consumer,Bronze,True,en,True
C00007554,Olivia,Garcia,Female,2011-01-17,olivia.garcia7554@globalretail.com,30885341473,France,Paris,Île-de-France,12280,2022-12-26,Consumer,Bronze,True,fr,True
C00004392,Liam,Brown,Male,01/01/1985,liam.brown4392@globalretail.com,95635831939,United Kingdom,London,England,37569,2023-02-15,Consumer,Gold,True,en,True
C00028660,Olivia,Miller,Non-Binary,2014-12-15,olivia.miller28660@globalretail.com,13714352607,Italy,Milan,Lombardy,94862,2025-07-27,Consumer,Silver,True,it,False
C00026670,James,Jones,Non-Binary,1997-03-12,james.jones26670@globalretail.com,9102760678,United States,New York,NY,73466,2025-10-07,Consumer,Silver,True,en,True
C00011667,Olivia,Johnson,Non-Binary,01/01/1985,olivia.johnson11667@globalretail.com,77378001235,Canada,Toronto,Ontario,79854,2022-12-20,Consumer,Silver,True,en,False
C00012368,Sophia,Garcia,Non-Binary,2000-09-09,sophia.garcia12368@globalretail.com,46823394718,United States,New York,NY,31459,2025-06-23,Consumer,Silver,True,en,True
C00013523,Michael,Moore,Non-Binary,1989-01-17,,69554364145,United States,New York,NY,42401,2023-09-13,Consumer,Silver,True,en,True
C00007331,Olivia,Moore,Male,2008-06-13,olivia.moore7331@globalretail.com,2832216384,United States,New York,NY,52119,2024-06-05,Consumer,Gold,False,en,False
C00004535,John,Williams,Female,01/01/1985,john.williams4535@globalretail.com,UNKNOWN,United States,New York,NY,54061,2023-11-23,Small Business,Bronze,True,en,True
C00004721,Amelia,Smith,Female,1992-06-07,amelia.smith4721@globalretail.com,18202930589,Germany,Berlin,Berlin,14146,2024-10-14,Consumer,Silver,True,de,True
C00013361,Michael,Williams,Male,2005-03-31,michael.williams13361@globalretail.com,23461272209,Canada,Toronto,Ontario,41679,2026-02-03,Consumer,Bronze,True,en,True
C00001924,Emma,Martin,Female,1986-04-29,emma.martin1924@globalretail.com,57590757309,Germany,Berlin,Berlin,87621,2022-09-06,Consumer,Gold,True,de,True
C00002930,Sophia,Davis,Female,2011-04-22,sophia.davis2930@globalretail.com,38366846775,United Kingdom,London,England,78630,2021-12-05,Consumer,Silver,True,en,True
C00018594,Charlotte,Martin,Male,1985-01-22,charlotte.martin18594@globalretail.com,UNKNOWN,United States,New York,NY,97716,2020-03-17,Corporate,Platinum,True,en,False
C00024911,Liam,Taylor,Male,2009-01-08,liam.taylor24911@globalretail.com,89630502103,United Kingdom,London,England,30695,2026-01-23,Consumer,Gold,True,en,True
C00021020,Sophia,Davis,Non-Binary,2007-09-29,sophia.davis21020@globalretail.com,80907801231,United States,New York,NY,98795,2023-07-13,Consumer,Bronze,True,en,True
C00005389,Noah,Johnson,Male,2002-09-23,noah.johnson5389@globalretail.com,19948672667,United Kingdom,London,England,71894,2021-08-17,Consumer,Bronze,True,en,True
C00013329,Lucas,Garcia,Male,1986-10-18,lucas.garcia13329@globalretail.com,79982155638,United Kingdom,London,England,56082,2020-12-30,Consumer,Silver,True,en,True
C00009990,Olivia,Miller,Male,01/01/1985,,34735933047,France,Paris,Île-de-France,10323,2024-03-25,Consumer,Bronze,True,fr,False
C00021935,Lucas,Moore,Male,1998-10-02,lucas.moore21935@globalretail.com,4403337422,Germany,Berlin,Berlin,15990,2025-10-29,Consumer,Bronze,True,de,True
C00016335,Amelia,Taylor,Female,1998-09-09,amelia.taylor16335@globalretail.com,31313471025,Italy,Milan,Lombardy,93978,2020-02-28,Consumer,Bronze,True,it,True
C00020686,James,Davis,Male,2004-11-03,james.davis20686@globalretail.com,51732673527,Netherlands,Amsterdam,North Holland,87238,2024-08-01,Consumer,Gold,True,nl,True
C00002623,Lucas,Wilson,Non-Binary,2012-02-18,,26910973433,Spain,Madrid,Madrid,98281,2022-10-12,Consumer,Bronze,True,es,False
C00008650,Isabella,Garcia,Non-Binary,1981-10-22,isabella.garcia8650@globalretail.com,68293133411,United States,New York,NY,61897,2020-07-05,Consumer,Bronze,True,en,True
C00020831,Sophia,Garcia,Male,2000-04-22,sophia.garcia20831@globalretail.com,25671355950,United States,New York,NY,76158,2023-08-21,Consumer,Silver,True,en,True
C00012699,Emma,Taylor,Female,1986-01-06,emma.taylor12699@globalretail.com,5534458602,United Kingdom,London,England,32183,2023-03-17,Consumer,Silver,True,en,False
C00023911,John,Martin,Female,2004-11-08,john.martin23911@globalretail.com,65436390750,Spain,Madrid,Madrid,22228,2020-02-03,Consumer,Bronze,True,es,True
C00016223,Lucas,Moore,Female,1987-08-31,lucas.moore16223@globalretail.com,49627006963,Germany,Berlin,Berlin,49774,2021-12-11,Consumer,Silver,True,de,True
C00016027,Michael,Brown,Non-Binary,2001-01-04,michael.brown16027@globalretail.com,17444327588,Germany,Berlin,Berlin,77650,2021-04-04,Consumer,Bronze,True,de,True
C00003707,Lucas,Martin,Non-Binary,1989-11-01,lucas.martin3707@globalretail.com,70281801503,Italy,Milan,Lombardy,68328,2025-11-16,Consumer,Bronze,True,it,True
C00000279,Olivia,Martin,Female,1984-06-29,olivia.martin279@globalretail.com,18691775847,Spain,Madrid,Madrid,58401,2023-08-04,Consumer,Bronze,True,es,True
C00007485,Liam,Miller,Non-Binary,1991-09-28,liam.miller7485@globalretail.com,31943327125,United States,New York,NY,16381,2022-09-14,Consumer,Silver,True,en,True
C00018572,Emma,Taylor,Male,2003-05-17,emma.taylor18572@globalretail.com,84599764603,United States,New York,NY,82540,2026-02-05,Consumer,Gold,True,en,True
C00011277,John,Brown,Non-Binary,1988-11-14,john.brown11277@globalretail.com,27261706025,United States,New York,NY,55382,2023-10-08,Consumer,Bronze,True,en,False
C00021310,Olivia,Jones,Non-Binary,1993-12-28,olivia.jones21310@globalretail.com,48979337209,United States,New York,NY,46854,2025-01-13,Consumer,Bronze,True,en,True
C00006864,Amelia,Williams,Male,1995-10-07,,1611063070,Spain,Madrid,Madrid,35900,2020-02-01,Consumer,Silver,True,es,True
C00019707,Emma,Brown,Male,2003-06-24,emma.brown19707@globalretail.com,UNKNOWN,United States,New York,NY,77267,2020-08-25,Consumer,Bronze,True,en,False
C00020415,Emma,Jones,Non-Binary,1988-09-03,emma.jones20415@globalretail.com,40707613665,USA,New York,NY,73374,2022-06-08,Consumer,Bronze,True,en,True
C00015487,Michael,Miller,Female,1982-09-02,michael.miller15487@globalretail.com,95923359719,United States,New York,NY,77782,2021-06-14,Consumer,Bronze,True,en,False
C00020797,Sophia,Garcia,Female,1983-04-24,sophia.garcia20797@globalretail.com,79499941056,United Kingdom,London,England,26411,2025-06-14,Small Business,Bronze,True,en,False
C00029479,Michael,Williams,Male,1984-06-22,michael.williams29479@globalretail.com,46494683452,Italy,Milan,Lombardy,92759,2025-05-29,Consumer,Bronze,False,it,True
C00005781,Noah,Johnson,Male,1980-10-05,noah.johnson5781@globalretail.com,28926114827,USA,Toronto,Ontario,26454,2024-01-31,Consumer,Bronze,True,en,True
C00011409,Michael,Johnson,Female,1985-07-06,michael.johnson11409@globalretail.com,UNKNOWN,Germany,Berlin,Berlin,46560,2020-02-21,Consumer,Gold,True,de,True
C00011636,Noah,Miller,Female,1999-07-12,noah.miller11636@globalretail.com,29583677939,Germany,Berlin,Berlin,48004,2024-11-29,Consumer,Bronze,True,de,True
C00009408,James,Smith,Non-Binary,2014-05-23,james.smith9408@globalretail.com,63104648818,Germany,Berlin,Berlin,50743,2026-03-28,Consumer,Silver,True,de,True
C00011151,Noah,Jones,Male,2004-09-05,noah.jones11151@globalretail.com,79996687166,Italy,Milan,Lombardy,46455,2025-10-28,Consumer,Silver,True,it,False
C00005502,Lucas,Jones,Male,2012-09-30,lucas.jones5502@globalretail.com,49904659031,France,Paris,Île-de-France,75216,2026-04-08,Consumer,Bronze,True,fr,False
C00000853,Olivia,Johnson,Female,2005-08-06,olivia.johnson853@globalretail.com,77209391504,United Kingdom,London,England,95515,2024-03-09,Consumer,Silver,True,en,True
C00007938,James,Smith,Male,2000-10-19,james.smith7938@globalretail.com,79939983796,Italy,Milan,Lombardy,10878,2025-11-30,Consumer,Bronze,True,it,True
C00017595,Isabella,Wilson,Non-Binary,1978-05-30,isabella.wilson17595@globalretail.com,65571310124,United States,New York,NY,22185,2024-10-19,Consumer,Silver,True,en,True
C00014171,Olivia,Moore,Female,2008-06-17,olivia.moore14171@globalretail.com,29668419194,United States,New York,NY,22306,2023-01-01,Consumer,Bronze,True,en,True
C00023843,Noah,Martin,Non-Binary,2015-03-15,noah.martin23843@globalretail.com,19254631459,United Kingdom,London,England,91520,2025-10-13,Consumer,Silver,True,en,True
C00023772,James,Taylor,Male,1990-05-01,james.taylor23772@globalretail.com,63428272572,United States,New York,NY,45024,2024-11-06,Small Business,Silver,True,en,True
C00023565,Emma,Jones,Male,2000-02-25,emma.jones23565@globalretail.com,79430683808,Germany,Berlin,Berlin,93542,2023-03-20,Consumer,Gold,True,de,False
C00010494,James,Brown,Male,1994-10-28,james.brown10494@globalretail.com,97764099820,Germany,Berlin,Berlin,50041,2021-11-17,Consumer,Bronze,True,de,True
C00011074,Michael,Smith,Female,01/01/1985,michael.smith11074@globalretail.com,49876522406,United States,New York,NY,38205,2023-06-08,Consumer,Silver,True,en,False
C00016417,Noah,Taylor,Male,2008-08-31,,70474237394,United States,New York,NY,51446,2022-09-05,Consumer,Bronze,True,en,True
C00011861,Amelia,Williams,Male,1985/01/01,amelia.williams11861@globalretail.com,UNKNOWN,United States,New York,NY,92718,2024-09-26,Consumer,Silver,True,en,True
C00011145,Lucas,Garcia,Non-Binary,2009-11-09,lucas.garcia11145@globalretail.com,81316086563,France,Paris,Île-de-France,18958,2021-08-26,Small Business,Bronze,True,fr,True
C00021831,James,Garcia,Female,1979-12-19,james.garcia21831@globalretail.com,31659603040,Canada,Toronto,Ontario,78133,2022-11-20,Consumer,Bronze,True,en,False
C00023842,Emma,Garcia,Non-Binary,2010-04-12,emma.garcia23842@globalretail.com,15859938146,Germany,Berlin,Berlin,95026,2022-07-01,Consumer,Silver,True,de,True
C00026799,Isabella,Williams,Non-Binary,1992-05-16,isabella.williams26799@globalretail.com,88693642394,United Kingdom,London,England,29680,2024-09-16,Consumer,Silver,True,en,True
C00017790,Michael,Taylor,Female,1976-05-11,michael.taylor17790@globalretail.com,14230804432,France,Paris,Île-de-France,19573,2021-02-26,Consumer,Silver,True,fr,True
C00013665,Olivia,Brown,Non-Binary,01/01/1985,olivia.brown13665@globalretail.com,37651171650,United States,New York,NY,58239,2022-08-04,Consumer,Bronze,False,en,True
C00013109,Sophia,Taylor,Female,2010-12-29,,99720062041,United States,New York,NY,53012,2020-05-05,Consumer,Bronze,True,en,True
C00018765,Amelia,Johnson,Female,1998-02-23,,7603036066,Netherlands,Amsterdam,North Holland,58877,2024-05-07,Consumer,Silver,True,nl,True
C00009513,Isabella,Smith,Non-Binary,1975-04-12,isabella.smith9513@globalretail.com,71330479768,Canada,Toronto,Ontario,66779,2022-05-22,Consumer,Bronze,True,en,True
C00008825,Liam,Taylor,Male,1984-07-18,liam.taylor8825@globalretail.com,23130138924,United Kingdom,London,England,97550,2021-05-29,Consumer,Bronze,True,en,True
C00011936,Olivia,Jones,Female,1983-05-08,olivia.jones11936@globalretail.com,83370681359,Spain,Madrid,Madrid,92620,2020-11-19,Consumer,Bronze,True,es,False
C00007664,Olivia,Wilson,Female,1980-07-02,olivia.wilson7664@globalretail.com,53775782554,United States,New York,NY,70167,2022-08-18,Consumer,Silver,True,en,True
C00016259,John,Miller,Male,1991-08-25,john.miller16259@globalretail.com,73634280975,Spain,Madrid,Madrid,93386,2025-05-29,Consumer,Bronze,True,es,True
